order,url,name,description,star
1649855733-4379,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+microservicios&s=stars&type=Repositories,proydsw2/ms-user,Microservicio USER,null
1649855635-4027,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,ingmsalinas/intercorpService,microservicio cliente para intercorp,null
1649855764-4486,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,harrycoa/ms-conference,microservicios web de conferencias Spring boot,null
1649855632-4014,https://github.com/search?l=Java&o=desc&p=97&q=in%3Adescription+microservicios&s=stars&type=Repositories,fraroja0/api-gateway,microservicio api gateway,null
1649855666-4135,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+microservicios&s=stars&type=Repositories,brunoperetti/dan-ms-pedidos,microservicio de pedidos,null
1649855829-4711,https://github.com/search?l=Java&o=desc&p=27&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmagit/CR_20190225,Microservicios con Spring,null
1649855640-4043,https://github.com/search?l=Java&o=desc&p=94&q=in%3Adescription+microservicios&s=stars&type=Repositories,agasperieveris/holamundo,Ejemplo de microservicio,null
1649855736-4389,https://github.com/search?l=Java&o=desc&p=60&q=in%3Adescription+microservicios&s=stars&type=Repositories,CarlPopoca/MicroserviceStructureJava,"Arquitectura Microservicios teniendo Config Server, Eureka Server, Admin Server, Edge Server, Microservicio, Cliente de",null
1649855902-4974,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+microservicios&s=stars&type=Repositories,EventosJEspanol/latin-america-micro-profile,LatinAmerica microservicios usando MicroProfile,8
1649855779-4530,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+microservicios&s=stars&type=Repositories,cristianufps/ZuulGatewayGrupo3,"""Microservicio"" cliente, balanceador gateway entre los dem芍s microservicios",null
1649855711-4292,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,giand2205/springboot-servicio-gateway-server,Project Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855874-4874,https://github.com/search?l=Java&o=desc&p=11&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/spring-boot-servicio-usuarios,"Construye Microservicios con Spring Boot 2, Spring Cloud, Eureka, Zuul, Ribbon, Hystrix, API RESTful, JPA, OAuth, Docker",1
1649855725-4349,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+microservicios&s=stars&type=Repositories,fjbernardez/orderService,microServicio - springBoot,null
1649855787-4569,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+microservicios&s=stars&type=Repositories,lascencion23/ms-profile,Microservicios de perfiles de clientes,null
1649855897-4955,https://github.com/search?l=Java&o=desc&p=3&q=in%3Adescription+microservicios&s=stars&type=Repositories,ivoair/microservices,Peque?a PoC en la que integrar las diferentes herramientas que conforman una arquitectura de MicroServicios,2
1649855688-4211,https://github.com/search?l=Java&o=desc&p=77&q=in%3Adescription+microservicios&s=stars&type=Repositories,PauloAGR/almacen_generico-back,Repositorio para el proyecto "Almacen Gen谷rico" implementando microservicios,null
1649855857-4816,https://github.com/search?l=Java&o=desc&p=17&q=in%3Adescription+microservicios&s=stars&type=Repositories,JosmaroBH/customer-ms,Microservicios Everis,null
1649855666-4133,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+microservicios&s=stars&type=Repositories,rafalazar/service-CorporativeEnterpriseAccount,Microservicio Cuenta Corporativa Empresarial,null
1649855674-4163,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+microservicios&s=stars&type=Repositories,JavierEstacuy/DemoUser,Microservicio de Usuarios,null
1649855818-4676,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+microservicios&s=stars&type=Repositories,MiguelSantiagoCaffe/msproyecto10,repositorio de microservicios,null
1649855874-4876,https://github.com/search?l=Java&o=desc&p=11&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/spring-boot-servicio-productos,"Construye Microservicios con Spring Boot 2, Spring Cloud, Eureka, Zuul, Ribbon, Hystrix, API RESTful, JPA, OAuth, Docker",1
1649855683-4196,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,edgar-code-repository/spring-cloud-hystrix-example,"Microservicios de ejemplo, desarrollados con Spring Boot y Spring Cloud.",null
1649855686-4209,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,dedosmedia/spring-cloud-config-server-configuration,Repositorio con configuraci車n para los microservicios clientes del Config Server,null
1649855691-4228,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+microservicios&s=stars&type=Repositories,giand2205/springboot-servicio-item,Project Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855742-4405,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+microservicios&s=stars&type=Repositories,mauricdev/GestionPago,MicroServicio Area,null
1649855762-4472,https://github.com/search?l=Java&o=desc&p=51&q=in%3Adescription+microservicios&s=stars&type=Repositories,jorgiom4/VideoClub,Curso Microservicios Cas Training 25-Nov-2019,null
1649855759-4466,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+microservicios&s=stars&type=Repositories,hbt-api-test/hbt-registry-server,Implementaci車n servidor Eureka para descubrimiento de microservicios,null
1649855818-4670,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+microservicios&s=stars&type=Repositories,fcoquiroz/microservicios,Curso de microservicios,null
1649855804-4625,https://github.com/search?l=Java&o=desc&p=36&q=in%3Adescription+microservicios&s=stars&type=Repositories,ivanezgar/MicroServicios,Curso de MicroServicios,null
1649855871-4860,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/spring-boot-servicio-oauth,"Construye Microservicios con Spring Boot 2, Spring Cloud, Eureka, Zuul, Ribbon, Hystrix, API RESTful, JPA, OAuth, Docker",1
1649855739-4399,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+microservicios&s=stars&type=Repositories,Zecarlos1999/ms-product,Microservicio Producto,null
1649855660-4112,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,oscarmaxgithub/springboot-servicio-productos,MicroServicio de productos,null
1649855883-4902,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+microservicios&s=stars&type=Repositories,mart-dominguez/dan-ms-pedido,Microservicio de gesti車n de pedidos.,1
1649855711-4291,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhassan8/sb-service-products,Probando arquitectura de microservicios utilizando springboot y spring cloud...,null
1649855813-4654,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+microservicios&s=stars&type=Repositories,Maol-1997/Programacion-2-proyecto,microservicios-jphipster-springboot&angular,null
1649855855-4801,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+microservicios&s=stars&type=Repositories,patsua/springboot10,microservicios-cloud,null
1649855728-4352,https://github.com/search?l=Java&o=desc&p=63&q=in%3Adescription+microservicios&s=stars&type=Repositories,LuisHernanMS/pryStudent,Microservicio Students.,null
1649855691-4226,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+microservicios&s=stars&type=Repositories,cesarfisi66/ms-course-youtube,Curso Microservicios con Spring Boot y Spring Cloud,null
1649855846-4775,https://github.com/search?l=Java&o=desc&p=21&q=in%3Adescription+microservicios&s=stars&type=Repositories,iscodem/customer-account-service,Cliente para los microservicios,null
1649855804-4626,https://github.com/search?l=Java&o=desc&p=36&q=in%3Adescription+microservicios&s=stars&type=Repositories,manuelcepero/practica1microserviciosserver,Primera pr芍ctica de microservicios,null
1649855660-4113,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,DannySalazar95/base-microservice,Estructura base de microservicio,null
1649855708-4287,https://github.com/search?l=Java&o=desc&p=70&q=in%3Adescription+microservicios&s=stars&type=Repositories,anibal-corral/java-spring-microservices,Este repositorio fue creado para trabjar con microservicios y spring,null
1649855857-4815,https://github.com/search?l=Java&o=desc&p=17&q=in%3Adescription+microservicios&s=stars&type=Repositories,harrycoa/microservicios-usuario,microservicios-usuario,null
1649855770-4505,https://github.com/search?l=Java&o=desc&p=48&q=in%3Adescription+microservicios&s=stars&type=Repositories,harrycoa/demo-microservicios,ejemplo 14-03-2020 microservicios con gradle,null
1649855680-4182,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+microservicios&s=stars&type=Repositories,dbgjerez/spring-cloud-eureka,Servidor de Eureka para el registro de microservicios,null
1649855866-4844,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+microservicios&s=stars&type=Repositories,juanmacintas/ejercicioMicroservicios,Ejercicio Microservicios,null
1649855818-4679,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+microservicios&s=stars&type=Repositories,ivanmoralesf/onlinestoredemo,Primera sesion de microservicios,null
1649855635-4028,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,mcruzr0609/pymes-ordenes-gshackchallege,Microservicio de ordenes,null
1649855750-4432,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+microservicios&s=stars&type=Repositories,pcabrerahundred/microservices-springboot-springcloud,Microservicios usando Spring Boot y Spring Cloud,null
1649855832-4720,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+microservicios&s=stars&type=Repositories,MiguelSantiagoCaffe/msproyecto2,repositorio de microservicios 3,null
1649855821-4685,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+microservicios&s=stars&type=Repositories,gomomauricio/Microservicios_DEV_2021,Microservicios con Spring,null
1649855810-4643,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+microservicios&s=stars&type=Repositories,JorgeGregorioMorales/ReportesDIS,Ejemplo de Microservicios,null
1649855784-4557,https://github.com/search?l=Java&o=desc&p=43&q=in%3Adescription+microservicios&s=stars&type=Repositories,PabloAlexanderJiron/Microservicio,microservicio,null
1649855762-4476,https://github.com/search?l=Java&o=desc&p=51&q=in%3Adescription+microservicios&s=stars&type=Repositories,danielcastilla/corebanking-poc,Ejemplo de microservicios con Spring Boot,null
1649855846-4774,https://github.com/search?l=Java&o=desc&p=21&q=in%3Adescription+microservicios&s=stars&type=Repositories,daviddelamo/microserviceslab,Laboratorio de microservicios,null
1649855815-4660,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,GaboH97/RestauranteV4,Simulaci車n restaurante con microservicios,null
1649855801-4616,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+microservicios&s=stars&type=Repositories,adrian1426/services-products,proyecto de microservicios con springboot,null
1649855660-4116,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,jesusromerovillanueva2021/demoAccount,Microservicio de cuentas bancarias,null
1649855697-4244,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhassan8/sb-service-zuul-server,Probando arquitectura de microservicios utilizando springboot y spring cloud...,null
1649855705-4276,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+microservicios&s=stars&type=Repositories,giand2205/springboot-servicio-oauth,Project Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855660-4114,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,nachobarzola/DAN-Lab-zuul,Microservicio que contiene zuul,null
1649855742-4409,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+microservicios&s=stars&type=Repositories,Davids-Berz/ms-alumnos,microservicio alumno,null
1649855827-4700,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariosas27/Microservicios-Cloud-Gateway,Microservicios Cloud-Gateway,null
1649855835-4739,https://github.com/search?l=Java&o=desc&p=25&q=in%3Adescription+microservicios&s=stars&type=Repositories,AFCFranco/microservicesIn24minutesCurse,curso de microservicios reloaded,null
1649855782-4546,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,JuanCisilino/musicApi,API de microservicios de musica,null
1649855888-4923,https://github.com/search?l=Java&o=desc&p=6&q=in%3Adescription+microservicios&s=stars&type=Repositories,genesiscastillo/juancidmolina,evaluacion de desarrollo microservicios gcp pubsub,1
1649855779-4531,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+microservicios&s=stars&type=Repositories,garychavez/Microservicio,MIcroservicio,null
1649855860-4823,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+microservicios&s=stars&type=Repositories,jdgutierrezj/arti4208-taller1,Microservicios,null
1649855708-4285,https://github.com/search?l=Java&o=desc&p=70&q=in%3Adescription+microservicios&s=stars&type=Repositories,ggamco/Spring-Cloud-Eureka-Server,Servidor de descubrimiento de microservicios EUREKA - Netflix OSS,null
1649855846-4771,https://github.com/search?l=Java&o=desc&p=21&q=in%3Adescription+microservicios&s=stars&type=Repositories,emachado0923/bank-customer,demo microservicios,null
1649855643-4050,https://github.com/search?l=Java&o=desc&p=93&q=in%3Adescription+microservicios&s=stars&type=Repositories,grusnny/ayudaencasa-user-crud-dynamoDB,Microservicio User Model,null
1649855745-4410,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+microservicios&s=stars&type=Repositories,jgsistem/capacitacionMicroservicios,Repositorio para el Taller: SOA / MicroServicios.,null
1649855790-4577,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,tutto2786/MantenedorTareas,springboot-hibernate-postgresql-swagger microservicios,null
1649855660-4119,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,ggamco/spring-feign-client,Microservicio basado en Feign,null
1649855672-4157,https://github.com/search?l=Java&o=desc&p=83&q=in%3Adescription+microservicios&s=stars&type=Repositories,Pacsoda/microservicios-tazas,Microservicio del proyecto almac谷n,null
1649855773-4517,https://github.com/search?l=Java&o=desc&p=47&q=in%3Adescription+microservicios&s=stars&type=Repositories,sandraacha9/Microservicios,"Microservicios con Spring Boot, Maven y Java",null
1649855764-4480,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,Laumorvel/fujiBack_person,proyecto prueba para aprender sobre microservicios,null
1649855716-4313,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+microservicios&s=stars&type=Repositories,saymonset/microserviciosSpringBootSpringCloudNetflixEureka,Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855782-4548,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,israelbejarano/microservicios-angular-usuarios,Microservicio usuarios para el curso java spring microservicios con angular,null
1649855804-4620,https://github.com/search?l=Java&o=desc&p=36&q=in%3Adescription+microservicios&s=stars&type=Repositories,marcos-aguirre86/e-comerce,Tienda online-Microservicios,null
1649855815-4662,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmagit/REM20201204,Curso de Microservicios,null
1649855888-4929,https://github.com/search?l=Java&o=desc&p=6&q=in%3Adescription+microservicios&s=stars&type=Repositories,Sucede/springboot-servicio-productos,Microservicio productos,1
1649855711-4297,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,GermanVR/Portafolio-MS-Usuarios,Desarrollo de portafolio con Microservicios con Arquitectura Netflix OSS,null
1649855719-4327,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+microservicios&s=stars&type=Repositories,saul9402/zuul-gateway,Proyecto como microservicio que sera la puerta de entrada al resto de microservicios,null
1649855846-4778,https://github.com/search?l=Java&o=desc&p=21&q=in%3Adescription+microservicios&s=stars&type=Repositories,rathael/microservices,Prueba de microservicios,null
1649855818-4678,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+microservicios&s=stars&type=Repositories,biocar2001/microservicios,Ejemplo de microservicios,null
1649855793-4580,https://github.com/search?l=Java&o=desc&p=40&q=in%3Adescription+microservicios&s=stars&type=Repositories,JuanJoseFigueroaH/Microservicios_Proyecto_Examenes,Proyecto de microservicios para examenes,null
1649855897-4951,https://github.com/search?l=Java&o=desc&p=3&q=in%3Adescription+microservicios&s=stars&type=Repositories,nelsonmoreno/Microservices,Conceptos y demostraciones sobre microservicios.,2
1649855866-4845,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhonmendex/UMB-APP_DISDIS_202,Proyecto de microservicios sistemas distribuidos,null
1649855646-4064,https://github.com/search?l=Java&o=desc&p=92&q=in%3Adescription+microservicios&s=stars&type=Repositories,CamiloCastro/Ciclo4-AccountMS,Microservicio de Cuenta,null
1649855750-4431,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+microservicios&s=stars&type=Repositories,murillojulio/java-ms,Arquitectura microservicios Java Spring Boot - Spring Cloud,null
1649855672-4150,https://github.com/search?l=Java&o=desc&p=83&q=in%3Adescription+microservicios&s=stars&type=Repositories,ivione93/gestor-atletas,Microservicio con Quarkus.,null
1649855838-4741,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+microservicios&s=stars&type=Repositories,Willcartagena22/-https-github.com-Carlos-Wilfredo-Alvarado-Cartagena-full-stack-developer-test,Test Microservicios Hugo Technologies,null
1649855782-4549,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,AlfredoMiFa/MicroserviciosEureka,"Practica de microservicios con eureka, desarrollo de microservicio random",null
1649855844-4764,https://github.com/search?l=Java&o=desc&p=22&q=in%3Adescription+microservicios&s=stars&type=Repositories,lost-dir/microservicios_01,Proyecto de microservicios b芍sico,null
1649855832-4724,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+microservicios&s=stars&type=Repositories,gusdelact/microgfi,ejemplos de microservicios,null
1649855626-3994,https://github.com/search?l=Java&o=desc&p=99&q=in%3Adescription+microservicios&s=stars&type=Repositories,adrvidal/05_microservicio_cliente_contactos_asincrono,Microservicio cliente as赤ncrono.,null
1649855683-4194,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,fegoal/SgdmREST,Pruebas de concepto Spring Boot - Rest - JPA - Microservicios,null
1649855902-4971,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+microservicios&s=stars&type=Repositories,jantoniucci/tutorial-microservices-spring-boot-netflix,"tutorial sobre microservicios utilizando spring-boot, spring cloud y netflix",16
1649855708-4288,https://github.com/search?l=Java&o=desc&p=70&q=in%3Adescription+microservicios&s=stars&type=Repositories,thgbianeck/microsservices_spring,Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855677-4177,https://github.com/search?l=Java&o=desc&p=81&q=in%3Adescription+microservicios&s=stars&type=Repositories,rafalazar/service-PymeEnterpriseAccount,Microservicio Cuenta Pyme Empresarial,null
1649855886-4914,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+microservicios&s=stars&type=Repositories,juanlbravov/microServicios,Microservicios con Spring Boot y Spring Cloud Netflix Eureka,1
1649855643-4051,https://github.com/search?l=Java&o=desc&p=93&q=in%3Adescription+microservicios&s=stars&type=Repositories,ltricarique/dan-ms-usuario,Repositorio microservicio usuarios.,null
1649855857-4811,https://github.com/search?l=Java&o=desc&p=17&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmagit/MAD20190603,Microservicios,null
1649855877-4888,https://github.com/search?l=Java&o=desc&p=10&q=in%3Adescription+microservicios&s=stars&type=Repositories,and892/mitienda,sistema de facturaci車n basado en microservicio,1
1649855640-4042,https://github.com/search?l=Java&o=desc&p=94&q=in%3Adescription+microservicios&s=stars&type=Repositories,ManuelBarea/demoContrato,Proyecto tipo de microservicio.,null
1649855660-4117,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,RMantari/pea3-microservicio,prueba con microservicio,null
1649855657-4106,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+microservicios&s=stars&type=Repositories,tzadikiel/ws-Productos,Microservicio de productos,null
1649855742-4407,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+microservicios&s=stars&type=Repositories,fontana-ivan/microservicio_ejemplo,microservicio_ejemplo,null
1649855886-4911,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+microservicios&s=stars&type=Repositories,observadorxpl/gateway,Gateway con patron Zuul para los microservicios del proyecto bancario,1
1649855711-4293,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,israelbejarano/microservicios-springboot-config-server,Servidor que centraliza la configuraci車n de la arquitectura de microservicios.,null
1649855801-4612,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+microservicios&s=stars&type=Repositories,juandisanj/microserv_springboot,Practica de microservicios con springboot,null
1649855764-4483,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,mondo84/SpringBoot-BackEnd,Almacena los servicios Rest y Microservicios.,null
1649855782-4544,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,WiFo26/MicroServiciosBegin,Ruta de aprendizaje de microservicios,null
1649855866-4843,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+microservicios&s=stars&type=Repositories,diplodevops/ms-iclab,Microservicio para laboratorio de diplomado DevOps USACH 2020,null
1649855897-4954,https://github.com/search?l=Java&o=desc&p=3&q=in%3Adescription+microservicios&s=stars&type=Repositories,dcordonu/formacion-microservicios,Repositorio con el c車digo fuente desarrollado durante una formaci車n en microservicios con Apache Kafka.,2
1649855860-4824,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+microservicios&s=stars&type=Repositories,josephflorian365/com.microservicios.spring,Microservicios,null
1649855736-4380,https://github.com/search?l=Java&o=desc&p=60&q=in%3Adescription+microservicios&s=stars&type=Repositories,yanfranco18/servicePaypal,Microservicio Yanki,null
1649855748-4422,https://github.com/search?l=Java&o=desc&p=56&q=in%3Adescription+microservicios&s=stars&type=Repositories,DavidRodriguez-27/demoJD,Microservicios REST Spring Boot con STS Eclipse,null
1649855782-4541,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,PabloAlexanderJiron/Microservicio,microservicio,null
1649855629-4005,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+microservicios&s=stars&type=Repositories,Emiliano-Mendoza/ms-usuario,Microservicio de usuarios,null
1649855714-4308,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmansiya/VehiculosOnline,Patrones de Dise?o Java - Microservicios Spring Boot - Java8,null
1649855733-4377,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+microservicios&s=stars&type=Repositories,dabliuw22/sb-microservice-book,Microservicio Book,null
1649855719-4320,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+microservicios&s=stars&type=Repositories,ejcontrerasv/Microservices-Eureka-Server,Este microservicio se encarga de registrar y entregar las instancias de los dem芍s microservicios,null
1649855824-4697,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+microservicios&s=stars&type=Repositories,AbelAntunez/microservicios-zuul,Udemy microservicios Zuul,null
1649855649-4072,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+microservicios&s=stars&type=Repositories,carloaiza/umz_persons,Microservicio Prof 1 G3,null
1649855796-4592,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+microservicios&s=stars&type=Repositories,canitanoa/springboot-config-server,Config Server para los Microservicios,null
1649855880-4896,https://github.com/search?l=Java&o=desc&p=9&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/academia-microservicios-examenes,"Construye aplicaciones con Microservicios Spring como backend y Angular 10 como frontend, Eureka, API Gateway, RESTfu",1
1649855776-4525,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+microservicios&s=stars&type=Repositories,jusilus/microservicios-eureka,Proyecto microservicios-eureka del curso "Microservicios con Spring Cloud y Angular 10",null
1649855849-4788,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+microservicios&s=stars&type=Repositories,tovarvictor986/pruebams,prueba microservicios,null
1649855714-4304,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+microservicios&s=stars&type=Repositories,saymonset/microserviciosSpringBootSpringCloudNetflixEureka,Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855674-4160,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+microservicios&s=stars&type=Repositories,ChristianGarcia88/demo,microservicio demo dockerizado,null
1649855764-4485,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,Lavand394/escuelapp,Aplicaci車n de enfoque escolar usando microservicios.,null
1649855657-4102,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariosas27/Microservicios-Department-Service,Microservicio Department-Service,null
1649855835-4738,https://github.com/search?l=Java&o=desc&p=25&q=in%3Adescription+microservicios&s=stars&type=Repositories,BOOTCAMP-TEAM/ms-passive-accounts,Microservicios de cuentas pasivas,null
1649855790-4571,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,cristianufps/EurekaGrupo3,"""Microservicio"" server eureka, listen de los dem芍s microservicios",null
1649855680-4183,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+microservicios&s=stars&type=Repositories,aantivero/microservicios-vertx,Estudio de Vertx para la realizaci車n de Microservicios,null
1649855759-4468,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+microservicios&s=stars&type=Repositories,Joselu-code-clean/productServiceClient,Cliente para la practica 1 de microservicios,null
1649855829-4716,https://github.com/search?l=Java&o=desc&p=27&q=in%3Adescription+microservicios&s=stars&type=Repositories,peramon/LojaCarClientes,"Usando springboot, microservicios.",null
1649855629-4006,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+microservicios&s=stars&type=Repositories,FredyGit/ms-client,Microservicio del cliente,null
1649855716-4314,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+microservicios&s=stars&type=Repositories,szab0/microservices-project,Proyecto de Sistema de Ventas Online aplicando Arquitectura de Microservicios,null
1649855849-4781,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+microservicios&s=stars&type=Repositories,SheylaUrbina/springboot-servicio-eureka-server,Curso Microservicios,null
1649855736-4385,https://github.com/search?l=Java&o=desc&p=60&q=in%3Adescription+microservicios&s=stars&type=Repositories,LuisHernanMS/pryFamily,Microservicio family.,null
1649855874-4879,https://github.com/search?l=Java&o=desc&p=11&q=in%3Adescription+microservicios&s=stars&type=Repositories,germanux/curso_java_spring,"C車digos fuentes del curso para ViewNext sobre Java, HTML5, CSS3, Git, Spring, Angular, Netbeans y otras tecnolog赤as., M＃",1
1649855686-4206,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhassan8/sb-service-user-commons,Probando arquitectura de microservicios utilizando springboot y spring cloud...,null
1649855742-4403,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+microservicios&s=stars&type=Repositories,alejobenitezmontoya/projectTask-service-tallerCloud,microservicio ProjectTask,null
1649855686-4202,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmansiya/microserviciosDockerKubernete,Microservicios dockerizados y configuraci車n despliegue en kubernete. Arquitectura Netflix,null
