order,url,name,description,star
1649853874-3536,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,312075478/datax-cloud,智数通提供了元数据管理、数据标准管理、数据质量管理、主数据管理、数据集市管理、可视化图表看板、流程管理等微服务，是为数字化建设而生的企业级一站式数据治理平台。,10
1649853925-3712,https://github.com/search?l=Java&o=desc&p=27&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,nnkwrik/imooc-Docker-Kubernetes-k8s,学习慕课网课程<<Docker+Kubernetes(k8s)微服务容器化实践>>时的代码.https://coding.imooc.com/class/198.html,32
1649853894-3609,https://github.com/search?l=Java&o=desc&p=38&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,JuchiaLu/tutor-server,基于Spring Cloud全家桶的分布式微服务C2C模式RESTful风格前后端完全分离的在线家教预约平台,14
1649853990-3946,https://github.com/search?l=Java&o=desc&p=4&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,417511458/jbone,jbone基于Spring Cloud框架开发，旨在为中小企业提供稳定的微服务解决方案，为开发人员提供基础开发骨架，jbone包含微服务中所有常用组件，例如注册中心、服务管理、服务监控、JVM监控、内存分析、调用链跟踪、API网关等等。业务,974
1649853739-3060,https://github.com/search?l=Java&o=desc&p=92&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,miraclelll/cloud-demo,Nacos、Dubbo、Gateway、Sentinel集成的微服务Demo,2
1649853976-3896,https://github.com/search?l=Java&o=desc&p=9&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yinjihuan/kitty-cloud,Spring Cloud 架构搭建的开源社区技术网站，落地微服务架构值得参考的项目。,296
1649853862-3496,https://github.com/search?l=Java&o=desc&p=49&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,usydapeng/weixin_sdk,微信开放平台、微信公众平台（订阅号、服务号）和微信支付 Java SDK,8
1649853908-3653,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,2014shijina2014/-central-platform,"转载 central-platform简称CP，基于Spring Cloud(Finchley.RELEASE) 、Spring Boot(2.0.1)、Spring Security jwt开发 基于layui前后分离的开发平台,其…",19
1649853727-3021,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,cjy513203427/spring-cloud-demo,SpringCloud demo，微服务，已配置MyBatis,2
1649853854-3461,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,bootsrc/svctracer,spring cloud micro-service tracer. 跟踪微服务的调用链，Spring Cloud Sleuth获取调用链+zipkin显示,8
1649853802-3285,https://github.com/search?l=Java&o=desc&p=70&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,junglegodlion/weather-spring-cloud,从天气项目看Spring Cloud微服务治理,4
1649853839-3410,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,libingchuan001/niudao-ssm,知识共享平台： 入门版 【牛刀（niudao.cn） 一个在线学习的知识共享平台 开源】。一共划分3个版本，分别对应不同的人群 ： 入门级的是SSM，通过入门级版本的训练，能很好的掌握后端技术，前端技术； 中级版是分布式，踏入微服务的…,7
1649853770-3170,https://github.com/search?l=Java&o=desc&p=81&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,lijunjie127/weixin,微信服务号，获取token，获取用户列表，用户基本信息，用户授权，自定义菜单，模板消息,3
1649853897-3611,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fancyyawn/blog-hbs-cloud-microservice-multi-db,基于SpringCloud的微服务化多人博客,15
1649853857-3477,https://github.com/search?l=Java&o=desc&p=51&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,GuoHuaijian/Lucky-Shop,利用Spring Cloud Alibaba技术栈将一个单体商城项目改造成微服务项目，包含PC端，H5，微信小程序，手机APP。实现微服务从开发到测试再到部署运维的一条龙学习过程。主要运用Spring Cloud Alibaba，Sp…,8
1649853996-3967,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zhangxd1989/spring-boot-cloud,基于 Spring Boot、Spring Cloud、Spring Oauth2 和 Spring Cloud Netflix 等框架构建的微服务项目,2k
1649853800-3272,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,EnableAsync/cloud-movie-recommend-system,基于 Spark 的微服务推荐系统,4
1649853862-3495,https://github.com/search?l=Java&o=desc&p=49&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,bulong0721/nebula,基于Spring Boot+Spring Cloud+Mybatis-Plus+ Sharding-Jdbc 微服务系统架构。,8
1649853930-3731,https://github.com/search?l=Java&o=desc&p=25&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,hansonwang99/Zipkin_Traces,利用Zipkin追踪微服务调用链和Mysql数据库调用链Demo,38
1649853947-3798,https://github.com/search?l=Java&o=desc&p=19&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Hickeyer/EDEN-MACE,"微服务下的分销管理利器，更加灵活的管理佣金，涵盖并且总结了目前流行的分销模式，让分销更加简单,后期开发立足于产业互联网，致力于打通产业内部之间的联系，有问题可以加qq 3174667330",61
1649853842-3422,https://github.com/search?l=Java&o=desc&p=56&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,GeXyu/quick-cli-java,基于Dubbo微服务项目快速搭建脚手架，提供基础功能，方便企业快速搭建项目。主要技术Dubbo/SpringBoot/Jpa/Redis/MySQL/RabbitMq/Shiro/Zookeeper,7
1649853730-3039,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,cjy513203427/spring-cloud-demo,SpringCloud demo，微服务，已配置MyBatis,2
1649853797-3266,https://github.com/search?l=Java&o=desc&p=72&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,winner158/booktest,图书阅读管理微信小程序服务器端 ，是由SpringBoot2.1 + MyBatis +Mysql5.6等技术实现的项目,4
1649853718-2993,https://github.com/search?l=Java&o=desc&p=99&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,weishuai8888/SpringCloud_demo02,深入理解SpringCloud与微服务构建,2
1649853982-3917,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fuhoujun/e,"框架采用微服务的设计思想，而且各工程易分易合 此框架采用前后台分开，前后台都可以单独部署，前端采用轻量级的扁平化设计（html+javascript+Bootstrap）, 会自动针对不同的屏幕尺寸调整页面，使其在各个尺寸的屏幕上表现…",464
1649853936-3755,https://github.com/search?l=Java&o=desc&p=23&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,moonufo/galaxyLight,欢迎大家完善本系统，结合目前事务处理的精华，我开发了太极分布式事务处理框架MOONWATER，采用可靠消息服务和重试、补偿处理机制，使用事件驱动、最终一致的事务模型，巧妙地运用数据库的事务处理能力，对服务操作结果进行判断，调用应用系统…,44
1649853985-3920,https://github.com/search?l=Java&o=desc&p=6&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,maventalker/simplemall,基于SpringCloud的微服务架构实战案例项目，以一个简单的购物流程为示例，融合spring cloud 相关组件，如spring-cloud-netflix、swagger等,692
1649853727-3020,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,pyygithub/microservice-shop,互联网微服务电商项目,2
1649853732-3042,https://github.com/search?l=Java&o=desc&p=94&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jee4a/oss-parent,微服务最佳实践,2
1649853962-3845,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,dearMOMO/momo-cloud-permission,基于SpringBoot2.x、SpringCloud和SpringCloudAlibaba并采用前后端分离的企业级微服务多租户、多系统的系统架构。适合学习和企业中使用。真正实现了手撸RBAC、jwt的无状态统一权限认证的解决方案，面…,117
1649853776-3193,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,delta-qin/data-heterogeneous-system,软件杯全国二等奖。异构数据可视化平台。微服务,3
1649853776-3198,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Chris0527/questionare,"一个很久以前做的很蠢的微信问卷调查小程序,现在早就关闭服务了,搜索不到.后端使用SSH",3
1649853823-3351,https://github.com/search?l=Java&o=desc&p=63&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,uncarbon97/helio-starters,helio-starters 是 Helio 脚手架及其业务微服务模块的基础支撑构件，可以快速引入其他中间件和基础配置,5
1649853773-3186,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,liumingmusic/springboot-cloud-tutorial,微服务实战项目代码,3
1649853859-3480,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,BaTianCheng/Guass,Gauss是一款轻量级的微服务框架，主要用于基于RESTful风格的HTTP服务发布，并采用NoSQL数据库管理。主体框架中包含服务发布，转发，缓存，持久化，消息队列，线程管理等功能，支持单点，集群，分层，微服务，API网关等方式 部…,8
1649853745-3083,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yuanyuanshen/spring-cloud-msa-weather,基于SpringCloud的天气预报微服务,2
1649853911-3662,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,18511249012/springboot-logtrace,基于spring boot构建的微服务，服务之间调用日志跟踪，基于spring boot的配置日志输出模式，spring-cloud-starter-feign'的扩展日志输出，请求事件的解析和服务调用轨迹追踪,21
1649853762-3145,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,lcssxl/SpringCloudProject,基于 springcloud + springboot 搭建的微服务项目 结构：discovery-注册中心; gateway-网关; 子服务系统- service/service2 service配置：Spring Boot、MyB…,3
1649853848-3446,https://github.com/search?l=Java&o=desc&p=54&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,moyada/sharingan,微服务测试工具,7
1649853747-3090,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,sotier/gerant,基于Netty+Guice的高性能轻量高扩展的分布式微服务IM架构,2
1649853885-3579,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zhongzx8080/file-server,基于Minio的文件微服务,11
1649853811-3314,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,along101/microservice-starter,微服务starter apollo eureka log metric cat archaius cachecloud,4
1649853828-3371,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,pluswait/mall-swarm,mall-swarm是一套微服务商城系统，采用了 Spring Cloud Greenwich、Spring Boot 2、MyBatis、Docker、Elasticsearch等核心技术，同时提供了基于Vue的管理后台方便快速搭建…,6
1649853964-3859,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,funtl/spring-cloud-alibaba-dubbo,本项目的目标是将 Dubbo 融入到 Spring Cloud Alibaba 生态中，使微服务之间的调用同时具备 RESTful 和 Dubbo 调用的能力。做到对业务代码无侵入，无感知；引入 JAR 包则微服务间调用使用 Dubb…,136
1649853922-3706,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,anjoy8/ancba,?【多模块微服务脚手架平台——Ancba】前后端分离架构SpringBoot 2.x、SpringCloud、SpringAdmin、Spring Security、Mybatis-plus、(Shiro)、JWT、Feign、Nac…,28
1649853933-3746,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,robert202003/robert,"基于SpringCloud的企业级微服务多租户系统、多语言的脚手架, 代码组件化、高内聚低耦合，代码简介，注释丰富容易上手，该项目包括用于开发分布式应用程序服务的必要组件，支持多应用程序访问，并使开发人员可以轻松地使用Spring C…",40
1649853727-3028,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zorkeAccount/msa_springcloud,基于springcloud的微服务化实践,2
1649853891-3598,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,XMMarlowe/onlineEducation,在线教育-微服务,13
1649853808-3307,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,tianliuzhen/springCloud,微服务 netfilx 系列（eureka、security、oauth2、security、zipkin、zuul2、config、feign、rabbitmq、thymeleaf...）,4
1649853868-3516,https://github.com/search?l=Java&o=desc&p=47&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,shuaiys/simple-alert,简单的服务告警系统。包含钉钉、邮件、微信、QQ等告警通知功能，并提供后台配置页面（vue.js）。,8
1649853916-3682,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,vickze/vickze-cloud-admin,中后台前后端分离解决方案，后端基于Spring Cloud开发，前端采用ant-design-pro，主要解决微服务架构多系统下的权限控制，目前包括权限控制中心、代码生成、单点登录,26
1649853848-3447,https://github.com/search?l=Java&o=desc&p=54&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zhao-staff-officer/Spring-Cloud,微服务集成实战基地，技术孵化验证。↓欢迎Star下,7
1649853967-3860,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,ForeverBrave/online_edu,在线教育系统，分为前台网站系统和后台运营平台。 前台用户系统包括课程、问答、文章三大部分，使用了微服务技术架构，前后端分离开发。 后端的主要技术架构是：SpringBoot + SpringCloud + MyBatis-Plus +…,190
1649853742-3076,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,wenxiahy/hy-order-server,Order微服务,2
1649853905-3649,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fanjun1980/springboard-cloud,基于Spring cloud、dubbo、oauth2的微服务应用,17
1649853747-3099,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,suninformation/ymate-module-wechat,基于YMP框架实现的微信公众平台服务接入模块,2
1649853808-3306,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,shanzhaozhen/best-cloud,实现一套Java的微服务（Spring Cloud）开发模板,4
1649853756-3122,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Jarvis-Martin/sweetcat_market,sweetcat 蓝胖子甜品屋是一个基于 spring cloud 框架的微服务架构电商(买家端)项目。,3
1649853848-3443,https://github.com/search?l=Java&o=desc&p=54&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Mahongsheng/e-commerce,NEU E-Commerce Platform | 实训项目-跨境电商平台ECO-微服务| Spring Cloud?,7
1649853805-3295,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,magic-dong/microservices,SpringCloud Or SpringCloudAlibaba微服务解决方案,4
1649853928-3729,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,dibo-software/diboot-cloud,diboot低代码开发平台微服务版,33
1649853834-3399,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,meteor1993/SimpleSpringCloudCode,《Spring Cloud微服务开发入门、进阶与源码解析》实体书源码仓库，欢迎start和收藏,6
1649853862-3490,https://github.com/search?l=Java&o=desc&p=49&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,alex9567/SpringCloudScaffold,spring cloud微服务脚手架项目,8
1649853845-3433,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,tangyajun/weixin-smallprogram-login-server,"微信小程序登录服务,通过小程序code获取session_key及openid",7
1649853967-3862,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jiankian/AnnZone,长期更新！！！写博客，带有博客前台页面；记笔记，程序员的Markdown技术笔记；项目管理，把所有接手的项目记录下来；任务管理，工作台随时查看每日、每周、等任务；微博系统，个人微博，对外发布；个人网盘，把自己的文件传到服务器空间；记账…,189
1649853778-3200,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,livgo/livgo-boot-master,Spring Boot 简版微服务技术框架,3
1649853891-3592,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,misterchaos/weibo,?TopView工作室二轮考核项目：微博，weibo是一个类似微博的社交软件系统，主要由微博功能，微博相册，在线聊天，账户管理，关注和粉丝，好友管理，聊天记录管理，聊天群组等功能模块所组成。程序使用java作为后台开发语言，tomca…,14
1649853718-2990,https://github.com/search?l=Java&o=desc&p=99&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,hole5019/imooc-dubbo,ZooKeeper分布式专题与Dubbo微服务入门,2
1649853759-3135,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,2harvey/zerocloud,"基于spring cloud的微服务架构,适用中小型微服务应用。用consul做为注册中心和配置中心，自定义策略做为可配置的安全检查,jwt携带许可信息。",3
1649853888-3589,https://github.com/search?l=Java&o=desc&p=40&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xncssj/7d-mall-microservice,7d电商微服务-极客时间「高楼的性能工程实战课」专栏项目,12
1649853996-3969,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,lealone/Lealone,极具创新的面向微服务和 OLTP/OLAP 场景的单机与分布式关系数据库,1.9k
1649853770-3172,https://github.com/search?l=Java&o=desc&p=81&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xukangqi/BankCloud,银行基本业务系统微服务化实现,3
1649853928-3724,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chachae/cloudx,A quickly construct seed projects of distributed microservice project base on SpringCloud Hoxton & Alibaba（基于SpringCl…,35
1649853800-3271,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,firehong/cloudproject,springcloud alibaba 微服务脚手架 持续更新中,4
1649853964-3857,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,skill6/skill6-website-backend,java进阶开发，高级版web项目。基于dubbo实现分布式微服务架构，基于spring boot、spring mvc、mybatis、docker、ELK、redis、vue.js、node.js等技术实现的技术分享交流网站。网站…,149
1649853882-3567,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zppvae/zpp-springcloud-parent,springcloud微服务，集成gateway、oauth2.0、security、stream、分布式配置config、限流等,11
1649853999-3978,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,wxiaoqi/Spring-Cloud-Platform,???国内首个Spring Cloud微服务化RBAC的管理平台，核心采用Spring Boot 2.4、Spring Cloud 2020.0.0 & Alibaba，前端采用d2-admin中台框架。 ? ? 记得上边点个star…,5.6k
1649853794-3258,https://github.com/search?l=Java&o=desc&p=73&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,tangyan85/ruoyi-cloud-cas,最近在搭ruoyi微服务版本，需要对接公司cas服务，前后研究了很长一段时间---上传的这个版本是我本地搭建的版本，亲测可跑，cas也是自己搭建的，相关配置可自行根据情况修改配置,4
1649853808-3308,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yunnet/farm,Spring Cloud微服务化开发平台: Eureka、spring boot admin、zipkin、gateway...,4
1649853859-3484,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chencong-plan/springCloud-sell,使用SpringCloud系列组件做一个分布式微服务的点餐平台，灵感来源于日常外卖,8
1649853825-3368,https://github.com/search?l=Java&o=desc&p=62&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,dudiao/gits,单体与微服务快速开发平台,5
1649853851-3451,https://github.com/search?l=Java&o=desc&p=53&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,mysise/platform-dubbo,"基于Spring boot 2.x.x 构建的dubbo微服务脚手架，限流，熔断选用的是阿里的sentinel，注册中心以及配置中心也是阿里的Nacos,orm选用的mybatis-plus，分布式缓存选用Redis，链路追踪选用的Z…",8
1649853831-3382,https://github.com/search?l=Java&o=desc&p=60&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,DreamChan/fast-cloud,fast-cloud是一款微服务系统，采用前后端分离模式， 后台采用Spring cloud Alibaba作为微服务框架，基于OAuth2 的RBAC权限管理，集成Sentinel从流量控制、熔断降级、系统负载等多个维度保护服务的稳…,6
1649853868-3518,https://github.com/search?l=Java&o=desc&p=47&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,itning/YunShuShortVideoAppletsServer,使用SpringBoot开发的云舒短视频微信小程序(服务端) 分布式Session，模块化开发，容器化部署,8
1649853885-3576,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yun19830206/CloudShop-MicroService-Architecture,电商微服务架构--服务治理、服务隔离;,11
1649853727-3026,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xiaochangbai/micro-weather,微服务天气系统---Spring Cloud,2
1649853845-3439,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,lerry903/spring-boot-cloud,基于 Spring Boot1.x、Spring Cloud、Spring Oauth2 和 Spring Cloud Netflix 等框架构建的微服务项目,7
1649853899-3625,https://github.com/search?l=Java&o=desc&p=36&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,beifei1/fire-cloud,基于Spring Cloud的微服务业务框架,16
1649853996-3968,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,bz51/SpringBoot-Dubbo-Docker-Jenkins,基于SpringBoot+Dubbo的微服务框架（借助Docker+Jenkins实现自动化、容器化部署）,2k
1649853916-3683,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,LinkinStars/MicroServiceExample,针对微服务的各种例子实现,25
1649853950-3808,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,JanusTeam/Janus,"Janus网关-杰纳斯(Janus),守护微服务门户的两面神！钉钉群号:33012888",68
1649853919-3695,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,D2C-Cai/herring,Spring Cloud Alibaba 系列教程（Java宇宙最详细），涵盖 Nacos 动态服务发现、配置管理，Sentinel 流量控制、熔断降级、系统负载保护，Seata 高性能微服务分布式事务，RocketMQ 高可用分布式…,27
1649853922-3704,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jaycekon/SpringBootDemo,使用Spring-boot 集成了Mybatis，Redis，Swagger，Jenkins，SonarQube，搭建了一个一个完整的微服务框架。,28
1649853967-3867,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,spring2go/piggymetrics,微服务综合案例PiggyMetrics，极客时间微服务架构和实践课程,172
